FACIL,Country,REGION,Zone,FACTYPE,MGA,FTYPE,Factype2,ownership,water_source,soapwater,st_precautions,preparedness,prep2,TBservice,HIVcare,meetings,quality,inpatient,numberbeds,total_full,outpatients,LATNUM,LONGNUM
660,DRC,82,,5,1,2,2,1,0,0,0,0.090909091,0,0,0,1,1,0,3,5,,-4.6898,23.6625
661,DRC,82,,5,4,2,2,2,0,1,0,0.272727273,0,1,0,1,0,0,5,7,,0,0
662,DRC,82,,2,1,2,1,1,0,1,0,0.272727273,0,1,1,1,1,1,85,63,78,-4.3795,24.4602
663,DRC,82,,5,1,2,2,1,0,1,0,0.272727273,0,0,1,1,0,0,2,12,,-3.91249,24.5153
664,DRC,82,,2,1,2,1,1,1,1,1,0.636363636,0,1,0,1,1,1,40,51,94,-3.53363,24.10615
665,DRC,82,,5,1,2,2,1,0,1,0,,0,0,0,1,0,0,,11,,-3.52863,23.58735
666,DRC,82,,5,1,2,2,1,0,0,0,0.181818182,0,0,0,1,0,0,2,4,,-3.2844,24.1955
667,DRC,82,,2,1,2,1,1,0,1,1,0.363636364,0,1,1,1,1,1,78,137,278,-3.3974,24.4041
668,DRC,82,,5,1,2,2,1,0,1,0,0.181818182,0,0,0,0,0,0,,2,,,
669,DRC,82,,2,1,2,1,1,1,1,0,,1,1,1,1,1,1,85,135,61,-3.4651,22.44587
670,DRC,82,,4,1,2,2,1,0,0,0,0.272727273,0,0,1,1,0,0,2,8,,-3.66977,22.21109
671,DRC,82,,4,1,2,2,1,1,0,0,0.090909091,0,0,1,1,0,1,4,10,6,-3.52182,22.9613
672,DRC,82,,4,1,2,2,1,0,0,1,0.363636364,0,0,1,1,1,0,3,13,,-3.55749,23.56767
673,DRC,82,,3,3,2,1,2,0,1,0,0.363636364,0,0,0,1,0,1,10,13,4,-3.50574,23.60687
674,DRC,82,,2,1,2,1,1,0,1,0,0.272727273,0,1,1,1,0,1,30,123,170,-3.52867,23.58737
675,DRC,82,,5,1,2,2,1,0,0,0,0.090909091,0,0,0,1,1,0,3,10,,-2.57639,23.27219
676,DRC,82,,2,4,2,1,2,0,1,0,0.363636364,0,1,1,1,1,1,51,57,95,-2.27879,23.36263
677,DRC,82,,5,1,2,2,1,0,1,1,0.363636364,0,0,0,1,1,0,5,10,,-2.22756,23.40687
678,DRC,82,,2,1,1,1,1,1,1,1,0.545454545,1,1,1,1,0,1,78,70,82,-4.96673,23.43185
679,DRC,82,,5,1,2,2,1,0,1,1,,0,0,0,1,1,0,1,10,,-4.97528,23.44958
680,DRC,82,,2,1,2,1,1,0,0,0,0.181818182,0,1,0,1,1,1,23,43,19,,
681,DRC,82,,5,1,2,2,1,0,0,0,0,0,0,0,1,1,0,3,13,,-4.76952,24.29444
682,DRC,82,,5,1,2,2,1,0,0,0,0.090909091,0,0,0,1,1,0,2,8,,-3.19128,23.64073
683,DRC,82,,2,1,2,1,1,0,0,0,0.272727273,0,1,0,1,1,1,50,20,63,-3.25865,23.8463
684,DRC,82,,5,1,2,2,1,0,0,0,,0,0,0,1,0,0,3,6,,-4.10712,23.34962
685,DRC,82,,5,1,2,2,1,0,0,0,,0,0,0,1,1,0,8,6,,-3.79116,23.4625
686,DRC,82,,2,1,2,1,1,0,1,0,0.272727273,0,1,1,1,1,1,16,21,39,-3.80927,23.52666
687,DRC,82,,5,1,2,2,1,1,0,0,0.181818182,0,1,0,1,0,0,,9,,0,0
688,DRC,82,,2,1,2,1,1,0,0,0,0.272727273,0,1,0,1,1,1,5,19,27,-5.20028,23.85281
689,DRC,82,,2,1,2,1,1,0,0,0,0.272727273,0,0,0,1,0,1,13,12,13,-2.48951,22.98913
690,DRC,82,,5,1,2,2,1,0,1,0,0.181818182,0,1,0,1,0,0,4,6,,-2.51193,22.97809
691,DRC,82,,2,4,2,1,2,0,0,0,0.181818182,0,1,1,1,1,1,45,80,197,-4.1364,24.38812
692,DRC,82,,3,3,2,1,2,0,1,0,,0,1,0,1,0,1,12,12,5,-3.39757,24.40405
693,DRC,82,,4,1,2,2,1,0,0,0,0.272727273,0,1,1,1,0,1,5,11,72,-4.50255,24.71213
694,DRC,82,,5,4,2,2,2,0,0,0,0.181818182,0,0,0,1,0,0,5,6,,-4.18743,24.26095
695,DRC,82,,5,1,2,2,1,0,0,0,0.272727273,0,0,0,1,0,0,3,5,,-3.71018,23.79636
696,DRC,82,,2,1,2,1,1,1,1,0,0.272727273,0,1,1,1,1,1,17,19,62,-3.83738,23.79062
697,DRC,82,,5,1,2,2,1,0,0,1,0.363636364,0,0,1,1,1,0,4,10,,-4.13844,24.50429
698,DRC,82,,2,4,2,1,2,0,1,0,,1,1,1,1,1,1,45,96,162,-4.12934,24.51339
699,DRC,82,,3,3,2,1,2,0,0,0,0.363636364,0,0,0,1,1,1,4,10,7,-4.3802,24.78597
700,DRC,8,,2,1,1,1,1,0,1,1,0.636363636,0,1,1,1,1,1,48,55,236,-2.47132,28.83023
701,DRC,8,,3,1,2,1,1,0,1,1,0.454545455,0,1,1,1,1,1,23,15,86,-2.19692,28.62993
702,DRC,8,,2,1,2,1,1,0,1,0,0.545454545,0,1,1,1,1,1,70,52,82,-2.8789,28.56969
703,DRC,8,,5,4,2,2,2,0,0,0,0.272727273,0,0,0,1,0,1,5,5,4,-2.435,28.59624
704,DRC,8,,3,4,2,1,2,1,0,1,0.363636364,0,1,1,1,0,1,42,16,103,,
705,DRC,8,,5,1,2,2,1,1,1,0,0.363636364,0,0,0,1,0,1,4,4,7,-2.14907,28.62493
706,DRC,8,,2,1,9,1,1,,,,,,,,,,,,,,,
707,DRC,8,,3,1,2,1,1,1,1,0,0.454545455,0,1,1,1,1,1,79,58,516,,
708,DRC,8,,5,1,1,2,1,0,0,0,0.272727273,0,0,0,1,1,1,5,8,12,-2.50098,28.88298
709,DRC,8,,2,1,9,1,1,,,,,,,,,,,,,,,
710,DRC,8,,2,4,1,1,2,1,1,1,0.818181818,1,1,1,1,1,1,450,369,800,-2.54372,28.86794
711,DRC,8,,5,4,1,2,2,1,1,1,0.545454545,0,0,0,1,1,1,18,13,46,-2.54992,28.87187
712,DRC,8,,3,4,2,1,2,1,1,1,0.636363636,0,1,1,1,1,1,30,24,205,-1.94313,29.086464
713,DRC,8,,2,4,2,1,2,1,1,0,0.636363636,0,1,1,1,1,1,79,60,328,-2.189,28.99403
714,DRC,8,,4,4,2,2,2,1,1,1,0.454545455,0,1,0,1,1,1,14,14,52,-2.181849,29.06856
715,DRC,8,,5,1,2,2,1,0,1,1,0.454545455,0,0,0,1,1,0,6,7,,-2.46581,28.76139
716,DRC,8,,2,1,9,1,1,,,,,,,,,,,,,,,
717,DRC,8,,2,4,2,1,2,1,1,1,0.636363636,0,1,1,1,1,1,90,70,236,-2.45759,28.779
718,DRC,8,,5,4,1,2,2,1,1,1,0.454545455,0,0,0,1,1,1,11,16,10,-2.52575,28.84854
719,DRC,8,,2,4,1,1,2,0,1,1,0.636363636,0,1,1,1,1,1,310,132,433,-2.52324,28.83538
720,DRC,8,,5,3,1,2,2,,1,0,,0,0,0,1,0,1,20,9,14,-2.5264,28.82605
721,DRC,8,,2,1,1,1,1,0,1,0,0.363636364,0,1,1,1,0,1,59,59,101,,
722,DRC,8,,2,1,2,1,1,0,1,0,0.545454545,0,1,1,1,0,1,67,53,387,-2.9681,28.90531
723,DRC,8,,5,1,2,2,1,,,,,,,,,,,,,,,
724,DRC,8,,2,1,2,1,1,1,1,0,0.454545455,0,1,1,1,0,1,32,17,60,-3.66095,27.39288
725,DRC,8,,2,4,2,1,2,1,0,0,0.272727273,0,1,0,1,0,1,80,54,216,,
726,DRC,8,,2,1,2,1,1,1,1,0,0.727272727,0,1,1,1,1,1,150,107,368,-3.6708,28.18443
727,DRC,8,,5,4,2,2,2,0,1,0,0.181818182,0,1,0,1,0,0,7,6,,-3.4733,28.20026
728,DRC,8,,5,1,2,2,1,1,0,0,0.272727273,0,0,0,1,0,0,4,4,,-2.88952,28.23208
729,DRC,8,,3,3,2,1,2,0,0,0,0.272727273,0,0,1,1,0,1,20,23,27,-3.5392,28.19465
730,DRC,8,,2,4,2,1,2,1,1,1,0.545454545,0,1,1,1,1,1,54,32,150,-2.59267,28.62015
731,DRC,8,,3,2,2,1,2,1,0,1,,0,1,1,1,1,1,39,21,208,-2.67503,28.50821
732,DRC,8,,2,4,2,1,2,1,1,1,0.636363636,0,1,1,1,1,1,110,112,488,-2.23459,28.85981
733,DRC,8,,5,1,2,2,1,1,1,1,0.636363636,0,0,0,1,0,0,2,9,,-2.78917,28.80987
734,DRC,8,,2,4,2,1,2,1,1,1,0.636363636,0,1,1,1,1,1,70,86,245,-2.81983,28.82393
735,DRC,8,,2,1,9,1,1,,,,,,,,,,,,,,,
736,DRC,8,,5,4,2,2,2,1,1,0,0.454545455,0,0,0,1,0,0,30,11,,-3.27849,28.11993
737,DRC,8,,5,1,2,2,1,1,0,0,0.272727273,0,0,0,1,0,0,5,4,,-3.38278,28.3217
738,DRC,8,,5,3,2,2,2,0,1,0,,0,0,0,0,1,1,15,5,17,-3.38539,28.318
739,DRC,8,,2,4,2,1,2,1,0,0,0.272727273,0,1,1,1,1,1,53,50,69,,
740,DRC,8,,2,4,9,1,2,,,,,,,,,,,,,,,
741,DRC,8,,3,1,2,1,1,0,1,0,0.454545455,0,1,1,1,1,1,61,72,150,-2.28968,28.80265
742,DRC,8,,3,4,2,1,2,1,1,1,0.545454545,0,1,1,1,1,1,18,14,89,0,0
743,DRC,8,,2,1,2,1,1,1,1,1,0.636363636,0,1,1,0,1,1,122,85,557,-2.33651,27.60371
744,DRC,8,,5,1,2,2,1,0,1,0,,0,0,0,1,0,1,5,10,14,-2.38415,27.16881
745,DRC,8,,2,1,9,1,1,,,,,,,,,,,,,,,
746,DRC,8,,2,4,2,1,2,1,1,1,0.545454545,0,1,1,1,1,1,106,40,,,
747,DRC,8,,5,1,2,2,1,1,1,0,,0,1,1,1,0,0,8,11,,-1.78954,28.89728
748,DRC,8,,5,4,2,2,2,1,1,1,0.454545455,0,1,1,1,1,0,7,14,,-1.83104,28.86341
749,DRC,8,,5,2,2,2,2,1,0,1,,0,1,0,1,0,1,7,9,88,-2.37113,28.76925
750,DRC,8,,2,4,2,1,2,1,1,0,0.545454545,0,1,1,1,0,1,72,65,224,-2.35976,28.79714
751,DRC,8,,2,4,2,1,2,0,1,0,0.454545455,0,1,1,1,1,1,90,47,257,-2.75237,28.65403
752,DRC,8,,3,1,2,1,1,1,1,1,0.636363636,0,1,1,1,1,1,15,15,198,-2.81766,28.59131
753,DRC,8,,2,1,2,1,1,0,0,1,0.363636364,0,1,1,1,1,1,64,29,210,-2.67202,27.98884
754,DRC,8,,5,1,2,2,1,,,,,,,,,,,,,,,
755,DRC,8,,2,4,2,1,2,0,1,1,0.545454545,0,1,1,1,1,1,39,59,114,-2.82996,28.74582
756,DRC,8,,5,4,2,2,2,0,1,1,0.363636364,0,0,0,1,1,1,7,10,8,-2.99298,28.4504
757,DRC,8,,2,1,2,1,1,0,1,0,0.545454545,0,1,1,1,1,1,64,48,79,-3.3786,28.41773
758,DRC,8,,2,4,2,1,2,1,1,1,0.545454545,0,1,1,1,1,1,81,69,400,0,0
759,DRC,8,,5,1,2,2,1,1,1,0,0.454545455,0,0,0,1,1,0,14,8,,0,0
760,DRC,8,,3,4,2,1,2,0,1,1,0.636363636,0,1,1,1,1,1,40,38,112,0,0
761,DRC,8,,2,4,2,1,2,1,1,1,0.818181818,1,1,1,1,0,1,54,44,269,-2.66651,28.88047
762,DRC,8,,5,4,2,2,2,1,1,1,,0,1,0,1,0,0,6,6,,-2.59774,28.86723
763,DRC,8,,2,4,2,1,2,1,1,1,0.727272727,0,1,1,1,1,1,116,74,302,-2.56711,28.86249
764,DRC,8,,2,1,2,1,1,0,1,0,0.454545455,0,1,1,1,1,1,78,42,125,-3.7588,29.12539
765,DRC,8,,5,1,2,2,1,,,,,,,,,,,,,,,
766,DRC,8,,3,1,2,1,1,0,1,1,0.363636364,0,1,1,0,0,1,26,17,98,-2.79844,26.97084
767,DRC,8,,2,1,2,1,1,1,1,0,0.636363636,0,1,1,1,1,1,208,157,280,-3.39096,29.13895
768,DRC,8,,5,4,2,2,2,0,1,1,0.454545455,0,0,0,1,0,0,3,8,,-2.61698,28.7022
769,DRC,8,,5,1,2,2,1,0,0,1,0.181818182,0,1,0,1,0,0,6,9,,-2.64787,28.6969
770,DRC,8,,2,1,2,1,1,0,1,0,0.545454545,0,1,1,1,1,1,130,55,373,-2.61887,28.68196
771,DRC,74,,5,1,2,2,1,1,0,0,0.181818182,0,0,0,1,0,0,2,5,,-6.77155,26.94572
772,DRC,74,,5,1,2,2,1,0,0,0,0.181818182,0,1,0,1,0,0,1,7,,-6.73934,26.93537
773,DRC,74,,2,1,2,1,1,0,1,0,0.272727273,0,1,1,1,0,1,42,59,157,-6.75443,26.94384
774,DRC,74,,5,1,2,2,1,0,1,0,0.272727273,0,1,1,1,0,0,1,5,,-6.5672,26.91535
775,DRC,74,,5,1,2,2,1,0,0,0,0,0,1,0,1,1,0,2,4,,-5.84502,27.3211
776,DRC,74,,2,1,2,1,1,1,1,0,0.454545455,0,1,1,1,1,1,135,71,257,-6.4864,26.91721
777,DRC,74,,5,1,2,2,1,1,1,0,0.272727273,0,0,0,1,1,0,3,4,,-5.73922,26.94322
778,DRC,74,,5,3,1,2,2,1,0,0,0.272727273,0,0,0,1,0,1,8,5,20,-5.94995,29.19783
779,DRC,74,,3,1,1,1,1,0,1,0,0.272727273,0,1,1,1,1,1,37,92,57,-5.94877,29.19478
780,DRC,74,,2,1,1,1,1,0,0,0,0.272727273,0,1,1,1,0,1,335,163,866,-5.92112,29.19061
781,DRC,74,,5,1,2,2,1,1,1,0,0.272727273,0,0,0,1,1,1,4,9,4,-6.58084,29.48837
782,DRC,74,,5,3,1,2,2,,1,1,,0,1,0,1,1,1,4,6,12,-5.93323,29.18846
783,DRC,74,,5,1,2,2,1,1,0,0,0.181818182,0,0,1,1,1,1,4,5,8,-6.11861,29.26215
784,DRC,74,,4,1,2,2,1,1,1,0,0.545454545,0,1,1,1,1,1,35,20,199,-5.95587,28.43821
785,DRC,74,,3,3,1,1,2,0,1,0,0.272727273,0,0,0,0,0,1,40,56,39,-5.92952,29.19416
786,DRC,74,,5,1,2,2,1,1,0,0,0.272727273,0,1,1,1,1,0,5,5,,-7.17624,29.5413
787,DRC,74,,4,4,2,2,2,1,1,0,0.363636364,0,1,1,1,1,1,34,19,95,-7.17688,29.64602
788,DRC,74,,5,1,2,2,1,,0,0,,0,1,1,1,1,1,10,6,42,-7.783,29.57974
789,DRC,74,,5,1,2,2,1,0,1,0,,0,0,0,0,0,1,8,2,38,-7.32065,28.1093
790,DRC,74,,2,1,2,1,1,1,1,0,0.727272727,1,1,1,1,1,1,40,68,184,-7.32617,28.1614
791,DRC,74,,5,1,2,2,1,0,1,0,0.090909091,0,0,0,1,0,1,15,8,40,-7.27045,27.70862
792,DRC,74,,5,1,2,2,1,1,1,0,0.454545455,0,1,1,1,0,1,62,15,112,-7.27045,27.70862
793,DRC,74,,5,1,2,2,1,0,1,0,0.181818182,0,1,0,1,0,0,7,4,,-5.55085,26.79793
794,DRC,74,,5,1,2,2,1,0,0,0,0,0,0,0,1,0,0,3,4,,-5.49524,26.21204
795,DRC,74,,2,1,2,1,1,1,1,1,0.818181818,1,1,1,1,0,1,78,65,274,-5.39267,27.212
796,DRC,74,,2,1,2,1,1,0,1,0,,0,1,0,1,1,1,89,70,243,-7.30255,27.39786
797,DRC,74,,5,1,2,2,1,0,0,0,0.272727273,0,1,0,0,0,0,2,9,,-7.29362,27.45659
798,DRC,74,,5,1,2,2,1,1,1,0,0.272727273,0,1,0,0,0,0,2,6,,-7.29673,27.39061
799,DRC,74,,5,1,2,2,1,0,1,0,0.363636364,0,0,1,1,0,0,6,5,,-5.37239,27.28074
800,DRC,74,,2,4,2,1,2,0,1,0,0.272727273,0,1,1,1,1,1,48,19,108,-5.43949,27.42737
801,DRC,74,,5,1,2,2,1,0,0,0,0,0,1,1,1,1,0,5,6,,-5.44022,27.25453
802,DRC,74,,5,1,2,2,1,1,0,0,0.272727273,0,1,0,1,1,0,7,6,,-7.27015,29.74915
803,DRC,74,,2,1,1,1,1,0,1,0,0.363636364,0,1,1,1,1,1,130,64,181,-7.6557,29.73573
804,DRC,74,,5,1,2,2,1,0,1,0,0.272727273,0,1,1,0,0,1,7,10,40,-7.18462,29.76386
805,DRC,74,,4,1,2,2,1,0,1,0,0.454545455,0,1,1,1,1,1,32,29,159,-7.3503,29.76213
806,DRC,74,,5,1,2,2,1,0,1,0,0.454545455,0,1,1,1,0,0,6,8,,-5.5642,29.34584
807,DRC,74,,4,3,2,2,2,1,1,0,0.636363636,1,1,1,1,0,1,24,11,57,-5.55687,29.33763
808,DRC,74,,3,1,1,1,1,0,0,0,0.090909091,0,0,1,1,1,1,43,48,135,-5.89934,29.21234
809,DRC,74,,3,1,1,1,1,0,1,0,0.454545455,0,0,0,1,1,1,64,30,78,-5.90406,29.21725
810,DRC,74,,5,1,9,2,1,,,,,,,,,,,,,,,
811,DRC,74,,5,1,9,2,1,,,,,,,,,,,,,,,
812,DRC,74,,4,3,9,2,2,,,,,,,,,,,,,,,
813,DRC,74,,4,1,2,2,1,0,1,0,0.454545455,1,1,1,1,1,1,8,9,8,-6.4307,27.47305
814,DRC,74,,4,3,9,2,2,,,,,,,,,,,,,,,
815,DRC,74,,5,1,2,2,1,0,1,0,,0,0,0,1,1,0,3,11,,-5.95455,28.1955
816,DRC,74,,2,1,2,1,1,1,1,0,0.454545455,0,1,1,1,1,1,65,46,176,-5.95685,28.566
817,DRC,51,,5,1,2,2,1,0,1,0,0.272727273,0,1,0,1,0,0,2,6,,0.81136,25.44491
818,DRC,51,,2,1,2,1,1,1,0,0,0.090909091,0,1,0,1,0,1,6,13,34,0,0
819,DRC,51,,4,1,2,2,1,0,0,0,0.272727273,0,1,1,1,1,1,8,9,67,0.87737,26.80158
820,DRC,51,,2,1,2,1,1,0,1,0,0.363636364,0,1,1,1,1,1,55,42,63,0.98603,27.16116
821,DRC,51,,5,1,2,2,1,0,1,0,0.363636364,0,1,0,1,0,1,2,4,19,1.83893,26.616
822,DRC,51,,2,1,2,1,1,0,1,0,0.363636364,0,1,1,1,1,1,63,44,117,1.55615,25.323
823,DRC,51,,2,1,2,1,1,1,0,0,0.090909091,0,1,1,1,1,1,20,15,21,1.60763,23.85981
824,DRC,51,,5,1,2,2,1,0,1,0,0.181818182,0,1,1,1,0,0,7,5,,,
825,DRC,51,,2,3,2,1,2,1,1,0,0.545454545,0,0,1,0,0,1,121,33,433,1.14247,23.60958
826,DRC,51,,5,1,2,2,1,0,0,0,0.090909091,0,0,0,1,0,0,15,4,,1.68132,23.45586
827,DRC,51,,5,4,2,2,2,0,0,0,0.090909091,0,1,0,1,0,0,3,6,,,
828,DRC,51,,5,3,2,2,2,0,0,0,0,0,0,0,1,1,0,2,2,,0.70852,25.20606
829,DRC,51,,2,1,2,1,1,0,0,1,,0,1,1,1,1,1,67,37,104,0.92148,25.2128
830,DRC,51,,5,1,2,2,1,0,1,0,0.363636364,0,1,0,1,0,0,8,6,,0.83843,24.46376
831,DRC,51,,2,1,2,1,1,1,1,0,0.363636364,0,1,1,1,1,1,46,51,9998,0.78305,24.27303
832,DRC,51,,4,1,1,2,1,1,1,0,0.272727273,0,1,1,1,1,1,22,43,89,0.52333,25.21863
833,DRC,51,,2,4,1,1,2,1,1,1,0.636363636,0,1,1,1,1,1,124,93,237,0.5093,25.22276
834,DRC,51,,5,1,1,2,1,0,1,0,0.272727273,0,1,1,1,0,0,6,22,,0.51366,25.215
835,DRC,51,,2,1,2,1,1,1,1,1,0.727272727,0,1,1,1,0,1,30,23,59,-1.40194,25.79767
836,DRC,51,,5,4,2,2,2,1,0,0,0.272727273,0,1,0,1,1,0,5,6,,-1.41358,25.82921
837,DRC,51,,5,1,1,2,1,0,0,0,0.272727273,0,1,0,1,0,0,4,5,,0.3305,25.12789
838,DRC,51,,2,1,1,1,1,0,1,0,0.363636364,0,1,1,1,1,1,90,87,122,0.49104,25.18219
839,DRC,51,,5,3,1,2,2,1,1,0,0.454545455,0,1,1,1,1,1,8,18,34,0.52595,25.19185
840,DRC,51,,2,1,1,1,1,1,0,0,0.454545455,0,1,1,1,1,1,150,182,220,0.51419,25.16736
841,DRC,51,,1,1,1,1,1,0,1,0,0.454545455,0,1,1,1,1,1,214,403,87,0.51177,25.16726
842,DRC,51,,3,4,1,1,2,0,1,1,0.454545455,0,1,1,1,1,1,40,61,230,0.50954,25.2016
843,DRC,51,,5,4,1,2,2,0,1,0,0.181818182,0,1,1,1,0,1,6,7,25,,
844,DRC,51,,2,1,1,1,1,0,1,0,0.363636364,0,1,1,1,1,1,21,102,77,0.53145,25.17343
845,DRC,51,,3,1,1,1,1,1,0,0,0.545454545,0,1,0,1,0,1,13,24,15,0.55361,25.13821
846,DRC,51,,5,1,2,2,1,0,0,0,0.272727273,0,1,0,1,1,0,1,5,,-0.63254,23.97319
847,DRC,51,,4,1,2,2,1,1,1,0,0.454545455,0,1,0,1,0,0,2,8,,-0.68556,23.79548
848,DRC,51,,2,1,2,1,1,1,1,0,0.363636364,0,1,1,1,1,1,65,44,113,-0.52258,24.23115
849,DRC,51,,5,1,2,2,1,0,1,1,0.454545455,0,1,1,1,1,0,2,6,,,
850,DRC,51,,2,1,9,1,1,,,,,,,,,,,,,,,
851,DRC,51,,4,4,1,2,2,1,1,0,,0,1,1,1,0,1,31,27,21,0.53172,25.18311
852,DRC,51,,2,1,1,1,1,0,1,0,0.272727273,0,1,1,1,1,1,18,78,17,0.52261,25.18702
853,DRC,51,,5,3,1,2,2,1,0,1,0.363636364,0,1,1,1,0,1,12,12,618,0.52742,25.1835
854,DRC,51,,5,1,2,2,1,0,0,0,0.272727273,0,1,0,1,0,0,9,4,,-0.79113,25.51447
855,DRC,51,,4,1,2,2,1,0,0,0,,0,1,1,1,1,1,7,7,31,-0.5718,25.36187
856,DRC,51,,2,1,2,1,1,0,1,0,,0,1,1,1,0,1,64,58,97,-0.36017,25.43165
857,DRC,51,,2,4,2,1,2,0,1,0,,0,1,1,1,1,1,23,12,78,0.18961,25.53192
858,DRC,51,,2,1,2,1,1,0,0,0,0.272727273,0,1,1,1,1,1,42,42,28,0.70846,24.65
859,DRC,51,,5,1,2,2,1,0,0,0,0.181818182,0,1,0,1,0,0,3,5,,,
860,DRC,51,,5,1,2,2,1,0,0,0,0.090909091,0,1,0,1,0,1,4,4,11,-0.6397,23.85599
861,DRC,51,,2,1,2,1,1,0,1,0,0.454545455,1,1,1,1,1,1,20,17,45,-0.10767,24.2312
862,DRC,51,,5,1,2,2,1,0,0,0,0.090909091,0,1,0,1,0,1,5,13,9,1.86713,22.65098
863,DRC,51,,2,1,2,1,1,0,0,0,0.363636364,0,1,1,1,0,1,19,41,73,1.15126,23.10464
864,DRC,51,,5,1,2,2,1,0,0,0,0.090909091,0,0,0,0,0,0,2,6,,-0.18135,23.59895
865,DRC,51,,4,1,2,2,1,0,1,0,0.363636364,0,1,0,1,1,1,5,3,12,0.73213,24.46102
866,DRC,51,,5,1,2,2,1,0,1,0,,0,1,0,1,0,1,5,5,10,,
867,DRC,51,,2,4,2,1,2,1,0,0,,0,1,1,1,0,1,30,37,20,0.57058,25.2656
868,DRC,51,,5,4,2,2,2,0,1,0,0.363636364,0,1,0,1,0,0,4,4,,-0.19045,24.17002
869,DRC,51,,2,1,2,1,1,0,1,0,0.181818182,0,1,1,1,0,1,40,22,25,0.9158,24.2928
870,DRC,51,,5,1,2,2,1,0,1,0,0.272727273,0,1,0,1,0,1,6,11,12,,
871,DRC,51,,2,1,2,1,1,0,0,0,0.090909091,0,1,0,1,0,1,4,11,14,0,0
872,DRC,41,,2,1,2,1,1,1,1,0,0.727272727,1,1,1,1,0,1,108,100,223,1.22218,19.80001
873,DRC,41,,4,1,2,2,1,0,1,0,0.363636364,0,1,0,1,0,1,7,14,5,0.6992,19.98744
874,DRC,41,,5,1,2,2,1,0,0,0,0.090909091,0,0,0,1,0,0,3,7,,0.88118,20.32156
875,DRC,41,,5,1,2,2,1,1,0,0,0.181818182,0,1,0,1,0,0,4,9,,1.10784,19.87877
876,DRC,41,,2,4,2,1,2,1,1,0,0.454545455,0,1,1,1,0,1,85,68,232,-0.74189,18.13251
877,DRC,41,,5,1,2,2,1,0,0,0,,0,1,0,1,0,0,4,7,,,
878,DRC,41,,2,4,1,1,2,0,1,0,0.272727273,0,1,1,1,0,1,50,47,45,0.15,18.21689
879,DRC,41,,5,1,2,2,1,1,1,0,,0,1,0,1,0,1,6,7,32,-0.3218,17.90463
880,DRC,41,,2,1,2,1,1,0,0,0,0.181818182,0,1,0,1,0,1,72,46,259,0.33557,19.58554
881,DRC,41,,5,1,2,2,1,1,0,0,0.090909091,0,1,0,1,0,1,5,10,13,0.45586,18.98056
882,DRC,41,,5,1,2,2,1,0,0,0,0.090909091,0,1,0,1,0,0,5,4,,0.33557,19.58554
883,DRC,41,,2,1,2,1,1,1,1,0,0.545454545,0,1,0,1,1,1,47,42,70,1.37425,18.34965
884,DRC,41,,5,1,2,2,1,1,0,0,0.363636364,0,0,0,1,0,0,4,5,,1.66783,18.9412
885,DRC,41,,2,1,2,1,1,1,0,0,0.181818182,0,1,0,1,1,1,33,35,46,1.35045,20.38443
886,DRC,41,,5,1,2,2,1,1,1,0,,0,1,0,1,0,0,2,7,,-0.80605,18.56581
887,DRC,41,,2,1,2,1,1,0,1,0,0.363636364,0,1,0,1,1,1,48,50,180,0,0
888,DRC,41,,5,4,2,2,2,1,1,0,0.636363636,0,1,1,1,1,1,50,28,47,-0.80469,18.6327
889,DRC,41,,5,1,2,2,1,0,0,0,0.181818182,0,1,0,1,0,0,3,5,,-0.52761,18.60585
890,DRC,41,,3,3,2,1,2,1,1,0,0.454545455,0,1,0,1,1,1,74,34,98,,
891,DRC,41,,2,1,2,1,1,0,1,0,0.272727273,0,1,0,1,0,1,50,48,72,-0.3135,18.9679
892,DRC,41,,5,1,2,2,1,1,1,0,,0,1,0,1,0,0,3,5,,-0.61038,17.78164
893,DRC,41,,2,1,2,1,1,1,1,0,,0,1,0,1,1,1,30,69,17,-0.60455,17.77249
894,DRC,41,,2,1,2,1,1,1,0,0,,0,1,0,1,0,1,12,22,106,0.28193,17.8939
895,DRC,41,,5,1,2,2,1,1,0,0,,0,0,0,1,0,0,4,6,,0.52206,18.443
896,DRC,41,,5,1,2,2,1,1,1,0,0.545454545,1,1,0,1,0,0,4,5,,-0.92475,19.96338
897,DRC,41,,2,4,2,1,2,0,0,0,0,0,1,0,1,0,1,59,37,38,-0.5225,19.42279
898,DRC,41,,2,4,2,1,2,1,1,0,0.545454545,0,1,0,1,0,1,120,63,331,-1.6375,17.17129
899,DRC,41,,5,1,2,2,1,1,1,0,,0,1,0,1,0,0,2,5,,-1.3041,17.32037
900,DRC,41,,2,1,2,1,1,1,0,0,0.363636364,0,1,0,1,1,1,60,34,73,1.10775,19.87889
901,DRC,41,,5,1,2,2,1,1,0,0,0.363636364,0,1,0,1,0,0,2,7,,,
902,DRC,41,,2,1,2,1,1,1,1,0,0.454545455,0,1,0,1,1,1,35,43,26,1.61286,19.11463
903,DRC,41,,5,1,2,2,1,1,1,0,,0,1,0,1,1,1,3,7,11,0.23144,18.37223
904,DRC,41,,2,1,1,1,1,0,0,0,0.272727273,0,1,0,1,0,1,68,135,280,0.2912,18.27952
905,DRC,41,,3,1,1,1,1,1,1,0,0.363636364,0,1,0,1,1,1,22,136,72,0.5472,18.27407
906,DRC,41,,5,1,2,2,1,1,0,0,0.181818182,0,1,0,1,0,0,2,7,,,
