FACIL,Country,REGION,Zone,FACTYPE,MGA,FTYPE,Factype2,ownership,water_source,soapwater,st_precautions,preparedness,prep2,TBservice,HIVcare,meetings,quality,inpatient,numberbeds,total_full,outpatients
11243,BAN,6,,10,4,1,2,2,1,1,0,.363636363636364,0,0,,,0,1,20,23,70
11329,BAN,7,,10,4,1,2,2,1,1,0,.727272727272727,1,1,,,1,1,20,65,166
11365,BAN,7,,10,4,1,2,2,1,1,0,.363636363636364,0,1,,,1,1,20,29,157
11434,BAN,8,,10,4,2,2,2,1,1,0,.727272727272727,1,1,,,0,1,20,45,156
11537,BAN,8,,10,4,1,2,2,1,1,1,1,1,1,,,0,1,20,47,80
7,DRC,52,,4,1,2,2,1,1,0,0,.181818181818182,0,1,1,1,1,1,20,25,324
94,DRC,71,,3,3,1,1,2,0,1,1,.363636363636364,0,1,1,1,1,1,20,6,9998
160,DRC,53,,5,4,2,2,2,0,0,0,,0,1,1,0,1,1,20,9,13
204,DRC,54,,2,4,2,1,2,1,1,0,.454545454545455,0,1,1,1,1,1,20,31,63
221,DRC,54,,3,3,1,1,2,0,1,1,.636363636363636,1,0,1,1,1,1,20,13,21
369,DRC,81,,2,1,1,1,1,0,1,0,.545454545454545,0,1,1,1,1,1,20,36,92
402,DRC,10,,2,1,1,1,1,1,1,0,.454545454545455,0,0,1,1,1,1,20,184,26
412,DRC,10,,4,4,1,2,2,1,1,0,.363636363636364,0,1,1,1,1,1,20,33,37
432,DRC,10,,4,1,1,2,1,1,0,1,.363636363636364,0,0,1,1,0,1,20,535,36
513,DRC,20,,3,3,2,1,2,0,0,0,.454545454545455,0,1,1,0,0,1,20,23,34
530,DRC,20,,4,1,2,2,1,1,1,0,,0,1,1,1,0,1,20,31,155
533,DRC,20,,4,1,2,2,1,0,1,0,,0,1,1,1,1,1,20,14,17
720,DRC,8,,5,3,1,2,2,,1,0,,0,0,0,1,0,1,20,9,14
729,DRC,8,,3,3,2,1,2,0,0,0,.272727272727273,0,0,1,1,0,1,20,23,27
823,DRC,51,,2,1,2,1,1,1,0,0,.0909090909090909,0,1,1,1,1,1,20,15,21
861,DRC,51,,2,1,2,1,1,0,1,0,.454545454545455,1,1,1,1,1,1,20,17,45
1068,DRC,32,,2,1,2,1,1,0,1,0,.545454545454545,1,1,0,1,1,1,20,27,140
1144,DRC,93,,4,1,2,2,1,0,0,0,,0,1,1,1,1,1,20,11,40
1160,DRC,93,,3,3,1,1,2,0,1,0,.181818181818182,0,1,0,1,1,1,20,9,99
1178,DRC,93,,4,4,2,2,2,0,1,0,.454545454545455,1,1,1,1,1,1,20,18,48
1249,DRC,61,,3,1,1,1,1,0,1,1,.636363636363636,1,1,1,1,1,1,20,20,3
1293,DRC,61,,3,4,2,1,2,0,1,0,.454545454545455,1,1,1,1,1,1,20,17,75
1310,DRC,61,,4,4,2,2,2,0,1,1,.454545454545455,0,1,1,1,1,1,20,20,72
1412,DRC,45,,2,1,2,1,1,0,1,0,,0,1,0,1,1,1,20,39,37
85,HAI,1,,5,2,1,2,2,1,1,0,.727272727272727,0,0,1,1,1,1,20,51,97
122,HAI,1,,4,2,1,1,2,0,1,0,.545454545454545,1,1,0,1,1,1,20,41,35
345,HAI,1,,3,1,1,1,1,1,0,0,.454545454545455,0,1,1,1,1,1,20,45,9998
651,HAI,5,,5,1,2,2,1,0,1,1,.545454545454545,0,1,0,0,0,1,20,5,4
749,HAI,6,,2,1,1,1,1,1,1,0,.454545454545455,0,1,1,1,1,1,20,178,500
808,HAI,6,,5,4,2,2,2,1,0,0,,0,1,1,1,1,1,20,42,13
914,HAI,8,,2,1,1,1,1,1,1,0,.818181818181818,1,1,0,1,0,1,20,40,108
966,HAI,9,,3,4,2,1,2,1,1,0,.545454545454545,0,1,1,1,0,1,20,35,93
974,HAI,9,,4,1,2,1,1,0,0,0,.454545454545455,0,1,1,1,0,1,20,45,4791
980,HAI,9,,5,1,2,2,1,1,1,1,.818181818181818,0,1,1,1,1,1,20,40,756
2016,HAI,1,,4,3,2,1,2,1,1,0,.636363636363636,0,1,0,1,1,1,20,43,9998
2031,HAI,1,,3,3,2,1,2,1,1,0,,0,0,0,1,1,1,20,38,69
2182,HAI,2,,4,4,2,1,2,0,1,0,.454545454545455,0,1,1,1,1,1,20,45,79
60020,SEN,3,3,1,1,1,1,1,1,1,1,.909090909090909,1,1,1,1,0,1,20,86,9998
60046,SEN,1,2,2,1,1,2,1,1,1,1,.727272727272727,1,1,0,1,0,1,20,33,18
60064,SEN,6,4,2,2,1,2,2,1,1,0,.545454545454545,0,1,0,0,0,1,20,17,176
60086,SEN,12,4,2,1,1,2,1,0,1,1,.545454545454545,0,1,1,1,1,1,20,78,9998
10325,BAN,2,,1,1,1,1,1,1,0,0,.363636363636364,0,1,,,1,1,200,140,974
10672,BAN,3,,1,1,1,1,1,1,1,0,.727272727272727,0,1,,,1,1,200,123,3500
620,HAI,5,,2,1,1,1,1,,1,1,,1,1,1,1,1,1,200,232,342
11079,BAN,5,,1,1,1,1,1,1,1,0,.818181818181818,1,0,,,1,1,201,101,8640
3,HAI,1,,6,3,1,2,2,1,1,0,.545454545454545,0,1,1,1,1,1,201,141,215
11106,BAN,6,,1,1,1,1,1,1,0,0,.181818181818182,0,1,,,1,1,204,137,1147
1253,DRC,61,,1,1,1,1,1,1,1,0,.818181818181818,1,1,1,1,0,1,205,237,593
767,DRC,8,,2,1,2,1,1,1,1,0,.636363636363636,0,1,1,1,1,1,208,157,280
413,DRC,10,,2,1,1,1,1,1,0,0,.181818181818182,0,1,1,1,1,1,209,1088,319
10262,BAN,1,,2,1,1,1,1,0,0,0,.545454545454545,0,1,,,1,0,21,17,
10352,BAN,2,,10,4,1,2,2,1,1,0,.363636363636364,0,0,,,1,1,21,28,100
10553,BAN,2,,10,4,1,2,2,1,1,0,.727272727272727,1,1,,,1,1,21,73,87
10770,BAN,4,,2,1,1,1,1,1,1,1,.909090909090909,1,1,,,1,1,21,41,1486
85,DRC,71,,5,3,1,2,2,1,1,1,.909090909090909,1,1,1,1,1,1,21,39,46
135,DRC,73,,2,1,2,1,1,0,1,0,.545454545454545,1,1,1,1,1,1,21,26,35
226,DRC,54,,4,1,2,2,1,0,1,1,.454545454545455,0,1,1,1,1,1,21,19,70
263,DRC,54,,2,1,2,1,1,0,1,0,.363636363636364,0,0,1,1,1,1,21,27,89
328,DRC,92,,2,1,1,1,1,0,1,0,,0,1,1,1,1,1,21,62,94
590,DRC,72,,5,3,2,2,2,1,1,1,,0,1,0,1,1,1,21,24,64
610,DRC,72,,2,1,2,1,1,1,1,0,,0,1,1,1,1,1,21,29,94
844,DRC,51,,2,1,1,1,1,0,1,0,.363636363636364,0,1,1,1,1,1,21,102,77
947,DRC,91,,3,1,2,1,1,0,1,0,.454545454545455,0,1,0,0,1,1,21,12,180
1308,DRC,61,,3,4,2,1,2,0,1,0,.545454545454545,1,1,1,1,0,1,21,22,63
1321,DRC,61,,4,1,2,2,1,1,1,0,.454545454545455,0,1,1,1,0,1,21,16,111
560,HAI,3,,3,4,2,1,2,0,1,0,.545454545454545,1,1,1,1,1,1,21,46,9998
60050,SEN,1,2,2,1,1,2,1,1,1,1,.818181818181818,1,1,1,1,0,1,21,58,23
60060,SEN,4,3,2,1,1,2,1,1,1,0,.636363636363636,0,1,1,1,1,1,21,28,47
60072,SEN,8,1,2,1,2,2,1,1,1,1,.545454545454545,0,1,1,1,1,1,21,53,9998
60095,SEN,13,2,2,1,1,2,1,1,1,1,.727272727272727,0,1,1,1,1,1,21,55,20
10203,BAN,1,,1,1,1,1,1,0,1,0,.636363636363636,1,1,,,1,1,210,130,3105
10540,BAN,2,,1,1,1,1,1,1,1,0,.545454545454545,0,1,,,1,1,210,160,3927
10926,BAN,5,,1,1,1,1,1,1,0,1,.818181818181818,0,1,,,0,1,210,237,274
11146,BAN,6,,1,1,1,1,1,1,1,0,.545454545454545,0,1,,,1,1,210,58,2505
10631,BAN,3,,1,1,1,1,1,1,1,0,.454545454545455,0,1,,,1,1,214,135,3254
841,DRC,51,,1,1,1,1,1,0,1,0,.454545454545455,0,1,1,1,1,1,214,403,87
10696,BAN,3,,1,1,1,1,1,1,1,0,.454545454545455,0,1,,,1,1,217,351,536
10279,BAN,2,,1,1,1,1,1,1,1,0,.909090909090909,1,0,,,1,1,218,157,9990
10377,BAN,2,,10,4,1,2,2,1,1,0,.727272727272727,1,1,,,1,1,22,33,50
11006,BAN,5,,10,4,1,2,2,1,1,0,.454545454545455,0,1,,,0,1,22,45,255
11054,BAN,5,,10,4,1,2,2,1,1,0,.545454545454545,0,0,,,0,1,22,46,125
11114,BAN,6,,10,4,1,2,2,1,1,0,.636363636363636,0,1,,,1,1,22,64,582
208,DRC,54,,3,4,2,1,2,1,0,0,.454545454545455,0,1,1,1,1,1,22,22,69
238,DRC,54,,2,4,2,1,2,0,1,0,.454545454545455,0,1,1,1,1,1,22,29,85
308,DRC,92,,2,4,2,1,2,,1,0,,0,1,1,1,0,1,22,27,135
659,DRC,82,,2,4,2,1,2,1,1,0,.454545454545455,0,1,0,1,1,1,22,36,86
832,DRC,51,,4,1,1,2,1,1,1,0,.272727272727273,0,1,1,1,1,1,22,43,89
905,DRC,41,,3,1,1,1,1,1,1,0,.363636363636364,0,1,0,1,1,1,22,136,72
1069,DRC,32,,4,1,2,2,1,1,1,0,.272727272727273,0,1,1,1,1,1,22,20,84
1139,DRC,93,,2,3,2,1,2,0,0,1,.272727272727273,0,1,1,1,1,1,22,30,104
1250,DRC,61,,3,3,1,1,2,1,1,1,.545454545454545,0,1,1,1,1,1,22,14,46
1251,DRC,61,,3,3,1,1,2,0,0,1,.454545454545455,0,1,1,1,1,1,22,10,28
1270,DRC,61,,3,3,1,1,2,0,1,1,.636363636363636,0,1,1,0,1,1,22,15,5
1284,DRC,61,,4,1,2,2,1,1,1,0,.454545454545455,0,1,1,1,0,1,22,21,186
288,HAI,1,,4,3,1,1,2,1,1,0,.636363636363636,0,1,1,1,1,1,22,48,110
851,HAI,7,,3,1,2,1,1,1,1,1,.909090909090909,1,1,1,1,0,1,22,35,112
884,HAI,7,,4,1,2,1,1,1,1,0,.818181818181818,1,1,0,1,0,1,22,59,12
60018,SEN,2,3,1,1,1,1,1,1,1,0,.727272727272727,1,1,1,1,0,1,22,54,998
60029,SEN,11,4,1,1,1,1,1,1,1,0,.727272727272727,1,1,1,1,0,1,22,50,41
10755,BAN,3,,1,1,1,1,1,1,1,1,.909090909090909,1,1,,,1,1,220,177,6121
1323,DRC,61,,2,1,2,1,1,1,1,1,.818181818181818,1,1,1,1,1,1,220,163,1148
11512,BAN,8,,1,1,1,1,1,1,1,1,.545454545454545,0,1,,,1,1,221,78,2535
1272,DRC,61,,3,4,1,1,2,0,1,1,.909090909090909,1,1,1,1,1,1,222,172,482
342,DRC,81,,2,3,1,1,2,0,0,0,.272727272727273,0,1,1,1,1,1,223,133,371
10864,BAN,4,,1,1,1,1,1,1,1,1,.909090909090909,1,1,,,1,1,225,170,9990
11357,BAN,7,,1,1,1,1,1,1,1,0,.454545454545455,0,1,,,1,1,226,122,2109
11425,BAN,8,,1,1,1,1,1,1,1,0,.272727272727273,0,1,,,1,1,226,104,4056
10889,BAN,4,,1,1,1,1,1,0,1,0,.545454545454545,0,1,,,1,1,228,73,2954
11039,BAN,5,,1,1,1,1,1,1,1,0,.636363636363636,1,0,,,1,1,228,181,4741
90,DRC,71,,2,1,2,1,1,0,1,1,,0,1,1,1,0,1,23,19,119
368,DRC,81,,4,3,1,2,2,0,1,0,.363636363636364,0,1,1,1,0,1,23,14,351
409,DRC,10,,4,2,1,2,2,1,1,0,,0,0,1,1,1,1,23,66,75
525,DRC,20,,4,2,1,2,2,1,0,0,.363636363636364,0,1,1,1,1,1,23,23,19
680,DRC,82,,2,1,2,1,1,0,0,0,.181818181818182,0,1,0,1,1,1,23,43,19
701,DRC,8,,3,1,2,1,1,0,1,1,.454545454545455,0,1,1,1,1,1,23,15,86
857,DRC,51,,2,4,2,1,2,0,1,0,,0,1,1,1,1,1,23,12,78
999,DRC,33,,4,1,2,2,1,0,1,0,.545454545454545,1,1,1,1,1,1,23,18,32
1081,DRC,31,,2,1,2,1,1,1,0,0,.363636363636364,0,1,0,1,1,1,23,36,42
1117,DRC,31,,4,1,2,2,1,0,1,0,.272727272727273,0,1,0,1,1,1,23,32,26
1209,DRC,44,,3,3,1,1,2,1,1,0,.454545454545455,0,1,0,0,1,1,23,11,17
863,HAI,7,,3,1,1,1,1,0,0,0,.454545454545455,0,1,0,1,0,1,23,43,34
2155,HAI,3,,4,3,1,1,2,1,1,0,.818181818181818,1,1,0,1,1,1,23,24,26
60053,SEN,1,2,2,1,1,2,1,1,1,0,.545454545454545,0,1,1,1,1,1,23,229,72
60062,SEN,5,3,2,3,1,2,2,1,1,0,.545454545454545,0,1,0,0,0,1,23,17,87
60089,SEN,13,2,2,1,1,2,1,1,1,0,.454545454545455,0,1,1,1,1,1,23,173,9998
10574,BAN,3,,10,4,1,2,2,0,1,0,.545454545454545,1,0,,,1,1,230,631,1740
11238,BAN,6,,1,1,1,1,1,1,1,0,.454545454545455,0,1,,,1,1,230,78,1655
10349,BAN,2,,10,4,1,2,2,1,1,0,.454545454545455,0,0,,,0,1,24,40,59
10576,BAN,3,,10,4,1,2,2,1,1,1,.818181818181818,1,0,,,1,1,24,55,90
11156,BAN,6,,2,1,2,1,1,1,1,0,.454545454545455,0,1,,,1,1,24,25,515
150,DRC,73,,2,1,2,1,1,1,1,0,,0,1,1,1,1,1,24,29,174
249,DRC,54,,2,4,2,1,2,0,1,0,,0,1,1,1,1,1,24,21,104
290,DRC,92,,2,1,2,1,1,0,1,0,,0,1,1,1,0,1,24,90,113
353,DRC,81,,2,3,1,1,2,1,1,0,.545454545454545,0,1,1,1,1,1,24,27,72
476,DRC,20,,4,1,2,2,1,1,1,0,.272727272727273,0,1,1,1,1,1,24,15,70
807,DRC,74,,4,3,2,2,2,1,1,0,.636363636363636,1,1,1,1,0,1,24,11,57
1126,DRC,31,,3,4,2,1,2,1,1,0,.454545454545455,0,1,1,1,1,1,24,21,36
1288,DRC,61,,4,1,2,2,1,1,1,0,.454545454545455,0,1,1,1,1,1,24,14,83
24,HAI,1,,4,3,1,1,2,,1,0,,0,1,0,1,1,1,24,57,80
41,HAI,1,,4,3,1,1,2,1,0,0,.181818181818182,0,0,0,1,0,1,24,27,20
145,HAI,1,,1,3,1,1,2,1,1,1,.909090909090909,0,0,1,1,1,1,24,93,73
294,HAI,1,,5,2,1,2,2,1,0,0,.272727272727273,0,1,0,1,0,1,24,14,9998
326,HAI,1,,4,3,2,1,2,0,1,0,.727272727272727,1,1,1,1,0,1,24,30,9998
555,HAI,3,,5,4,1,2,2,0,1,0,.545454545454545,1,1,0,1,0,1,24,12,0
919,HAI,8,,3,4,2,1,2,1,1,1,.909090909090909,1,1,1,1,1,1,24,62,37
60036,SEN,14,4,1,1,1,1,1,1,1,0,.727272727272727,1,1,1,1,0,1,24,1,51
60066,SEN,7,4,2,1,1,2,1,1,1,0,.545454545454545,0,1,1,1,1,1,24,44,0
60067,SEN,7,4,2,2,1,2,2,1,1,0,.454545454545455,0,1,1,0,0,1,24,17,0
585,DRC,72,,2,2,1,1,2,1,1,0,.636363636363636,0,1,1,1,1,1,242,94,677
507,DRC,20,,1,1,1,1,1,0,1,1,.454545454545455,0,1,1,1,1,1,243,312,285
10406,BAN,2,,1,1,1,1,1,1,1,0,.727272727272727,1,1,,,1,1,244,103,3708
1287,DRC,61,,2,1,2,1,1,1,1,0,,0,1,1,1,1,1,246,182,503
10351,BAN,2,,10,4,1,2,2,,1,0,,0,0,,,0,1,25,75,25
10482,BAN,2,,2,1,2,1,1,0,1,0,.363636363636364,0,1,,,1,1,25,26,9998
10910,BAN,4,,10,4,1,2,2,1,1,1,.818181818181818,0,0,,,1,1,25,36,9998
10653,BAN,3,,2,1,1,1,1,1,0,0,.272727272727273,0,1,,,1,1,25,41,229
10668,BAN,3,,2,1,2,1,1,1,1,0,.454545454545455,1,1,,,1,1,25,35,200
10775,BAN,4,,2,1,2,1,1,1,1,1,.727272727272727,1,1,,,1,1,25,41,715
11044,BAN,5,,10,4,1,2,2,1,1,0,.636363636363636,1,1,,,0,1,25,37,60
11063,BAN,5,,2,1,1,1,1,1,1,0,.636363636363636,0,1,,,1,1,25,41,345
11115,BAN,6,,2,1,2,1,1,1,0,0,.272727272727273,0,1,,,1,1,25,29,369
11333,BAN,7,,2,1,1,1,1,1,1,0,.727272727272727,1,1,,,0,1,25,40,5984
11356,BAN,7,,2,1,2,1,1,0,1,0,.363636363636364,0,1,,,1,1,25,16,282
11541,BAN,8,,10,4,1,2,2,1,1,0,.454545454545455,0,0,,,1,1,25,25,575
57,DRC,71,,5,3,1,2,2,1,1,0,,0,1,1,1,1,1,25,22,32
281,DRC,92,,2,1,2,1,1,0,1,1,.545454545454545,0,1,1,1,1,1,25,28,181
356,DRC,81,,2,1,2,1,1,0,1,0,.454545454545455,1,1,1,1,1,1,25,41,145
1179,DRC,93,,2,1,2,1,1,0,0,0,.272727272727273,0,1,1,1,1,1,25,30,57
1223,DRC,44,,2,1,2,1,1,0,0,0,.272727272727273,0,1,1,1,0,1,25,25,45
1252,DRC,61,,3,3,1,1,2,0,0,0,.272727272727273,0,0,1,1,1,1,25,16,32
1306,DRC,61,,4,1,1,2,1,0,1,0,.454545454545455,0,1,1,1,1,1,25,29,164
1329,DRC,61,,4,2,2,2,2,0,0,0,.454545454545455,0,1,1,1,1,1,25,23,538
1334,DRC,42,,2,4,2,1,2,0,1,0,.545454545454545,1,1,1,1,1,1,25,26,18
1391,DRC,45,,4,4,2,2,2,0,1,0,.636363636363636,1,1,0,1,1,1,25,30,47
2,HAI,1,,3,1,1,1,1,0,0,0,,0,0,0,1,0,1,25,18,10
48,HAI,1,,4,2,1,1,2,0,1,0,.363636363636364,0,1,0,1,0,1,25,21,0
91,HAI,1,,6,2,1,2,2,1,1,0,.636363636363636,1,1,0,1,1,1,25,15,0
138,HAI,1,,4,3,1,1,2,,1,0,,1,0,0,1,0,1,25,65,118
231,HAI,1,,7,3,1,2,2,,1,0,,1,0,0,1,0,1,25,11,2
514,HAI,3,,3,3,2,1,2,1,1,0,.454545454545455,0,0,0,0,0,1,25,22,35
802,HAI,6,,3,1,1,1,1,0,1,0,.454545454545455,0,1,1,1,1,1,25,73,38
60063,SEN,5,3,2,1,1,2,1,1,1,0,.636363636363636,0,1,1,1,1,1,25,81,0
60092,SEN,13,2,2,1,1,2,1,1,1,0,.636363636363636,0,1,1,1,1,1,25,85,9998
60099,SEN,14,4,2,3,1,2,2,1,1,1,.727272727272727,0,1,0,1,0,1,25,38,50
10649,BAN,3,,1,1,1,1,1,1,1,0,.454545454545455,0,1,,,1,1,250,160,6043
100,DRC,71,,2,3,1,1,2,1,1,1,.545454545454545,0,1,1,1,1,1,257,66,339
10130,BAN,1,,2,1,2,1,1,1,1,1,.727272727272727,1,1,,,1,1,26,13,273
11336,BAN,7,,2,1,2,1,1,1,1,0,.545454545454545,0,1,,,1,1,26,23,747
11396,BAN,7,,2,1,2,1,1,0,1,0,.272727272727273,0,1,,,1,1,26,30,577
11471,BAN,8,,10,4,1,2,2,1,1,0,.545454545454545,0,1,,,0,1,26,55,150
14,DRC,52,,2,1,2,1,1,1,1,0,,0,1,1,1,1,1,26,26,10
192,DRC,53,,4,1,2,2,1,1,1,0,,0,1,1,1,1,1,26,10,52
197,DRC,53,,4,4,2,2,2,0,1,0,.363636363636364,0,1,0,1,0,1,26,16,170
223,DRC,54,,3,3,1,1,2,0,0,0,.0909090909090909,0,1,1,1,0,1,26,47,74
407,DRC,10,,3,3,1,1,2,1,1,1,,0,0,1,1,1,1,26,25,29
425,DRC,10,,4,4,1,2,2,0,1,0,.454545454545455,0,0,1,1,0,1,26,35,27
527,DRC,20,,4,1,2,2,1,1,0,0,.272727272727273,0,1,1,1,0,1,26,8,12
766,DRC,8,,3,1,2,1,1,0,1,1,.363636363636364,0,1,1,0,0,1,26,17,98
909,DRC,41,,2,4,2,1,2,1,1,0,.363636363636364,0,1,0,1,1,1,26,42,50
1097,DRC,31,,4,1,2,2,1,1,0,0,.181818181818182,0,1,0,1,0,1,26,45,79
1112,DRC,31,,2,4,2,1,2,0,1,0,.545454545454545,0,1,0,1,1,1,26,26,68
1191,DRC,93,,2,4,2,1,2,1,0,0,,0,1,1,1,1,1,26,36,75
1342,DRC,42,,5,3,2,2,2,1,1,0,.363636363636364,0,1,0,1,1,1,26,13,103
1348,DRC,42,,2,3,2,1,2,0,1,0,.272727272727273,0,1,0,1,1,1,26,33,122
1358,DRC,42,,4,4,2,2,2,1,1,0,.545454545454545,0,1,1,1,0,1,26,20,40
1394,DRC,45,,2,1,2,1,1,0,1,1,.545454545454545,0,1,0,1,1,1,26,36,331
181,HAI,1,,3,1,1,1,1,0,0,0,.454545454545455,0,1,1,1,0,1,26,43,31
285,HAI,1,,5,3,2,2,2,0,1,0,,0,1,0,1,1,1,26,55,200
10795,BAN,4,,1,1,1,1,1,1,1,0,.454545454545455,0,1,,,1,1,261,210,9990
60285,SEN,10,1,3,1,1,2,1,1,1,0,.454545454545455,1,1,0,1,1,0,261,17,
10134,BAN,1,,2,1,2,1,1,1,0,0,.454545454545455,0,1,,,1,1,27,14,279
10332,BAN,2,,10,4,1,2,2,1,1,0,.272727272727273,0,0,,,0,1,27,88,200
10608,BAN,3,,2,1,2,1,1,1,1,0,.545454545454545,1,1,,,0,1,27,39,574
11101,BAN,6,,2,1,1,1,1,1,1,0,.454545454545455,0,1,,,1,1,27,34,385
11214,BAN,6,,10,4,1,2,2,1,1,1,.909090909090909,1,1,,,1,1,27,100,286
11230,BAN,6,,2,1,2,1,1,1,1,0,.545454545454545,0,1,,,1,1,27,64,6302
11245,BAN,7,,2,1,1,1,1,1,1,1,.636363636363636,0,1,,,1,1,27,23,5553
11485,BAN,8,,2,1,1,1,1,1,1,1,.909090909090909,1,1,,,0,1,27,41,422
8,DRC,52,,4,1,2,2,1,1,1,0,.454545454545455,0,1,1,1,1,1,27,12,27
83,DRC,71,,3,3,1,1,2,1,1,1,.909090909090909,1,1,1,0,0,1,27,40,9998
103,DRC,71,,2,1,1,1,1,0,1,1,.727272727272727,1,1,1,1,1,1,27,86,64
121,DRC,73,,2,1,2,1,1,0,1,0,.454545454545455,0,1,0,1,1,1,27,19,48
253,DRC,54,,2,1,2,1,1,0,1,0,.636363636363636,1,0,1,1,1,1,27,29,170
482,DRC,20,,4,4,2,2,2,0,1,1,,0,1,1,1,1,1,27,15,29
1073,DRC,32,,2,4,2,1,2,0,1,0,.363636363636364,0,1,1,1,1,1,27,44,91
1234,DRC,61,,4,1,2,2,1,1,1,1,.545454545454545,0,1,1,1,1,1,27,27,48
1263,DRC,61,,3,4,1,1,2,0,1,0,.272727272727273,0,0,0,1,1,1,27,18,131
707,HAI,5,,3,4,1,1,2,1,1,0,,0,1,1,1,1,1,27,91,176
486,DRC,20,,2,4,1,1,2,1,1,0,.727272727272727,1,1,1,1,1,1,276,206,594
423,DRC,10,,2,4,1,1,2,1,1,1,.727272727272727,0,1,1,1,1,1,278,335,284
10702,BAN,3,,10,4,1,2,2,1,1,0,.545454545454545,0,0,,,1,1,28,120,48
11028,BAN,5,,10,4,1,2,2,1,1,0,.545454545454545,0,1,,,1,1,28,48,72
11453,BAN,8,,2,1,2,1,1,1,1,0,.545454545454545,0,1,,,1,1,28,32,525
81,DRC,71,,3,3,1,1,2,0,1,1,.727272727272727,0,1,0,1,1,1,28,42,30
196,DRC,53,,3,3,2,1,2,0,1,0,.545454545454545,0,0,0,1,1,1,28,15,52
381,DRC,81,,2,1,2,1,1,0,0,0,.272727272727273,0,1,1,1,1,1,28,23,61
538,DRC,83,,2,1,2,1,1,0,0,0,.0909090909090909,0,1,1,1,0,1,28,16,123
626,DRC,43,,4,1,2,2,1,,0,0,,0,1,0,1,1,1,28,16,49
1184,DRC,93,,3,2,2,1,2,1,1,0,.454545454545455,0,1,1,1,1,1,28,11,55
1271,DRC,61,,3,3,1,1,2,0,1,0,.454545454545455,0,1,1,1,1,1,28,26,56
1299,DRC,61,,3,4,2,1,2,0,1,0,.545454545454545,1,1,1,1,1,1,28,22,51
1037,HAI,10,,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,28,41,34
60055,SEN,2,3,2,1,1,2,1,0,1,1,.545454545454545,0,1,1,1,0,1,28,34,25
1035,DRC,32,,2,1,1,1,1,0,1,1,.454545454545455,0,1,1,1,1,1,284,529,312
10221,BAN,1,,2,1,2,1,1,1,1,0,.636363636363636,1,1,,,1,1,29,30,153
10529,BAN,2,,2,1,1,1,1,1,0,0,.454545454545455,0,1,,,1,1,29,33,418
10705,BAN,3,,2,1,2,1,1,1,1,0,.545454545454545,0,1,,,1,1,29,59,382
10947,BAN,5,,2,1,2,1,1,0,1,0,.545454545454545,1,1,,,1,1,29,42,156
11092,BAN,6,,2,1,2,1,1,1,1,0,.363636363636364,0,1,,,1,1,29,40,385
11142,BAN,6,,2,1,2,1,1,1,1,0,.636363636363636,1,1,,,1,1,29,23,320
11255,BAN,7,,2,1,2,1,1,1,1,1,.636363636363636,0,1,,,1,1,29,27,8500
67,DRC,71,,2,1,2,1,1,1,1,1,.727272727272727,1,1,1,1,1,1,29,15,142
532,DRC,20,,3,2,2,1,2,1,0,0,.272727272727273,0,1,1,0,0,1,29,15,31
603,DRC,72,,4,1,2,2,1,0,0,1,.545454545454545,0,0,0,1,1,1,29,23,142
1403,DRC,45,,2,1,2,1,1,0,1,0,.363636363636364,0,1,0,1,1,1,29,40,59
2124,HAI,6,,4,2,1,1,2,0,1,0,.545454545454545,1,0,0,1,0,1,29,12,6
463,DRC,20,,2,1,1,1,1,1,1,0,.545454545454545,0,1,1,1,1,1,297,174,313
10396,BAN,2,,9,3,1,2,2,1,0,0,.454545454545455,0,0,,,0,1,3,3,3
10401,BAN,2,,6,1,2,2,1,0,1,0,.363636363636364,0,0,,,0,0,3,6,
11489,BAN,8,,4,1,2,2,1,1,1,0,.363636363636364,0,0,,,1,0,3,3,
11561,BAN,2,,12,3,2,2,2,0,1,1,.636363636363636,0,0,,,1,1,3,8,0
27,DRC,52,,5,1,2,2,1,0,1,0,.272727272727273,0,1,0,1,0,0,3,6,
98,DRC,71,,5,3,1,2,2,0,1,0,.545454545454545,1,1,0,0,0,1,3,5,7
107,DRC,71,,5,3,2,2,2,0,1,0,,0,0,0,1,0,1,3,5,3
133,DRC,73,,5,1,2,2,1,0,0,0,.181818181818182,0,1,1,1,1,1,3,6,42
141,DRC,73,,5,1,2,2,1,0,1,0,.181818181818182,0,1,0,1,0,0,3,7,
143,DRC,73,,5,1,2,2,1,0,1,0,.272727272727273,0,1,0,1,0,0,3,6,
152,DRC,73,,5,1,2,2,1,0,1,0,.272727272727273,0,0,0,1,0,0,3,5,
157,DRC,53,,5,1,2,2,1,1,0,1,.636363636363636,0,1,0,1,0,0,3,6,
180,DRC,53,,5,1,2,2,1,1,1,0,,0,1,1,0,0,0,3,4,
214,DRC,54,,5,1,2,2,1,0,1,0,.363636363636364,0,1,0,1,0,1,3,7,4
242,DRC,54,,5,1,2,2,1,0,0,0,0,0,0,0,1,0,1,3,3,4
335,DRC,92,,5,4,2,2,2,0,1,1,.454545454545455,0,1,1,1,0,1,3,7,8
365,DRC,81,,5,3,1,2,2,0,1,0,.454545454545455,1,1,0,1,0,0,3,6,
375,DRC,81,,5,1,1,2,1,0,1,0,.181818181818182,0,1,1,1,0,0,3,6,
386,DRC,10,,5,4,1,2,2,1,1,0,.454545454545455,0,1,1,1,1,0,3,52,
