facil,country,region,zone,region_code,region_name,latnum,longnum,factype,mga,ftype,factype2,ownership,water_source,soapwater,st_precautions,tbservice,hivcare,meetings,quality,inpatient,numberbeds,total_full,outpatients,cumulative_cases,cumulative_deaths
10975,BAN,5,,5,Rajshahi,24.652563,88.663328,5,1,2,2,1,t,t,t,t,,,t,f,0,3,,377073,5500
10976,BAN,5,,5,Rajshahi,24.713568,88.791723,6,1,2,2,1,t,t,t,f,,,t,f,,1,,377073,5500
10977,BAN,5,,5,Rajshahi,24.798678,88.741558,8,1,2,2,1,t,t,t,t,,,t,f,,2,,377073,5500
10978,BAN,5,,5,Rajshahi,24.979552,88.840907,3,1,2,2,1,t,t,f,f,,,t,t,0,1,15,377073,5500
10979,BAN,5,,5,Rajshahi,24.962435,88.662642,5,1,2,2,1,t,t,t,f,,,f,f,,1,,377073,5500
10980,BAN,5,,5,Rajshahi,24.979642,88.840817,6,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
10981,BAN,5,,5,Rajshahi,24.991275,88.827713,8,1,2,2,1,t,t,f,t,,,t,f,,3,,377073,5500
10982,BAN,5,,5,Rajshahi,24.823112,88.9382,1,1,1,1,1,t,t,f,t,,,t,t,75,100,2402,377073,5500
10983,BAN,5,,5,Rajshahi,24.819277,88.943972,3,1,1,2,1,t,t,t,f,,,t,t,0,7,26,377073,5500
10984,BAN,5,,5,Rajshahi,24.848092,88.933027,5,1,2,2,1,t,t,f,f,,,t,f,0,3,,377073,5500
10985,BAN,5,,5,Rajshahi,24.892043,88.919725,5,1,2,2,1,t,t,t,f,,,t,t,0,3,2,377073,5500
10986,BAN,5,,5,Rajshahi,24.857905,88.937478,6,1,2,2,1,,,,,,,,,,,,377073,5500
10987,BAN,5,,5,Rajshahi,24.821402,88.934125,10,4,1,2,2,,,,,,,,,,,,377073,5500
10988,BAN,5,,5,Rajshahi,24.914713,88.55932,5,1,2,2,1,t,t,t,t,,,t,f,,2,,377073,5500
10989,BAN,5,,5,Rajshahi,24.742583,88.561662,6,1,2,2,1,t,t,t,f,,,t,f,,3,,377073,5500
10990,BAN,5,,5,Rajshahi,24.895387,88.529165,8,1,2,2,1,t,t,f,f,,,t,f,,2,,377073,5500
10991,BAN,5,,5,Rajshahi,25.041793,88.863543,5,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
10992,BAN,5,,5,Rajshahi,25.167957,88.616893,5,1,2,2,1,t,t,f,f,,,f,f,0,1,,377073,5500
10993,BAN,5,,5,Rajshahi,25.022833,88.455577,2,1,2,1,1,t,t,t,t,,,t,t,48,43,103,377073,5500
10994,BAN,5,,5,Rajshahi,24.954537,88.5478,4,1,2,2,1,t,t,t,t,,,f,f,,2,,377073,5500
10995,BAN,5,,5,Rajshahi,25.02448,88.613235,5,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
10996,BAN,5,,5,Rajshahi,24.966087,88.49496,6,1,2,2,1,t,t,f,t,,,f,f,,1,,377073,5500
10997,BAN,5,,5,Rajshahi,24.967497,88.613373,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
10998,BAN,5,,5,Rajshahi,24.720633,89.057195,5,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
10999,BAN,5,,5,Rajshahi,24.742302,88.959853,6,1,2,2,1,,,,,,,,,,,,377073,5500
11000,BAN,5,,5,Rajshahi,25.091932,88.506182,5,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11001,BAN,5,,5,Rajshahi,25.14601,88.559767,5,1,2,2,1,t,f,f,f,,,f,f,,2,,377073,5500
11002,BAN,5,,5,Rajshahi,25.039307,88.59887,9,3,2,2,2,,,,,,,,,,,,377073,5500
11003,BAN,5,,5,Rajshahi,24.298442,88.962132,2,1,1,1,1,f,t,f,t,,,f,t,31,29,365,377073,5500
11004,BAN,5,,5,Rajshahi,24.30123,88.930847,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11005,BAN,5,,5,Rajshahi,24.212708,89.178883,6,1,2,2,1,f,f,f,f,,,f,f,,2,,377073,5500
11006,BAN,5,,5,Rajshahi,24.289348,89.081657,10,4,1,2,2,t,t,f,t,,,f,t,22,45,255,377073,5500
11007,BAN,5,,5,Rajshahi,24.397288,89.170603,4,1,2,2,1,t,t,t,f,,,t,f,0,1,,377073,5500
11008,BAN,5,,5,Rajshahi,24.370098,89.273382,8,1,2,2,1,t,t,t,f,,,f,f,,2,,377073,5500
11009,BAN,5,,5,Rajshahi,24.2626,88.970815,3,1,2,2,1,t,t,t,f,,,t,t,0,3,18,377073,5500
11010,BAN,5,,5,Rajshahi,24.23498,88.934752,6,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
11011,BAN,5,,5,Rajshahi,24.409588,88.983202,1,1,1,1,1,t,t,f,f,,,t,t,998,90,1623,377073,5500
11012,BAN,5,,5,Rajshahi,24.410752,88.984402,2,1,1,1,1,t,t,f,t,,,f,f,,7,,377073,5500
11013,BAN,5,,5,Rajshahi,24.411968,88.983647,3,1,1,2,1,t,t,f,f,,,f,t,0,4,0,377073,5500
11014,BAN,5,,5,Rajshahi,24.368348,89.032595,4,1,2,2,1,t,f,f,f,,,t,f,,2,,377073,5500
11015,BAN,5,,5,Rajshahi,24.423315,88.942458,6,1,2,2,1,f,f,t,f,,,f,f,,3,,377073,5500
11016,BAN,5,,5,Rajshahi,24.463638,88.936437,6,1,2,2,1,f,f,f,t,,,t,f,,3,,377073,5500
11017,BAN,5,,5,Rajshahi,24.446477,89.01126,8,1,2,2,1,f,f,f,f,,,f,f,,2,,377073,5500
11018,BAN,5,,5,Rajshahi,24.411883,89.001158,10,4,1,2,2,t,t,f,t,,,f,t,10,11,42,377073,5500
11019,BAN,5,,5,Rajshahi,24.513477,89.146103,2,1,2,1,1,t,t,f,t,,,t,t,45,51,642,377073,5500
11020,BAN,5,,5,Rajshahi,24.54339,89.18179,6,1,2,2,1,t,t,f,f,,,f,f,0,3,,377073,5500
11021,BAN,5,,5,Rajshahi,24.457348,89.07729,8,1,2,2,1,f,t,f,f,,,f,f,,3,,377073,5500
11022,BAN,5,,5,Rajshahi,24.452113,89.159333,9,3,2,2,2,t,f,f,f,,,f,f,,7,,377073,5500
11023,BAN,5,,5,Rajshahi,24.768288,88.254227,8,1,2,2,1,t,t,t,t,,,f,f,,4,,377073,5500
11024,BAN,5,,5,Rajshahi,24.598022,88.265168,1,1,1,1,1,f,t,f,t,,,t,t,82,121,828,377073,5500
11025,BAN,5,,5,Rajshahi,24.597565,88.265333,3,1,1,2,1,t,t,t,f,,,t,t,0,4,797,377073,5500
11026,BAN,5,,5,Rajshahi,24.54054,88.24574,4,1,2,2,1,f,f,t,f,,,f,f,0,3,,377073,5500
11027,BAN,5,,5,Rajshahi,24.606668,88.22115,6,1,2,2,1,f,t,f,f,,,f,f,,4,,377073,5500
11028,BAN,5,,5,Rajshahi,24.598927,88.266213,10,4,1,2,2,t,t,f,t,,,t,t,28,48,72,377073,5500
11029,BAN,5,,5,Rajshahi,24.604063,88.200103,6,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11030,BAN,5,,5,Rajshahi,24.735625,88.253445,8,1,2,2,1,f,t,t,t,,,f,f,,3,,377073,5500
11031,BAN,5,,5,Rajshahi,24.114295,89.243087,2,1,1,1,1,t,t,f,t,,,t,t,31,20,9998,377073,5500
11032,BAN,5,,5,Rajshahi,24.150722,89.181317,4,1,2,2,1,t,t,f,f,,,t,f,,2,,377073,5500
11033,BAN,5,,5,Rajshahi,24.097013,89.266213,8,1,2,2,1,f,t,f,f,,,t,f,,1,,377073,5500
11034,BAN,5,,5,Rajshahi,24.268083,89.402425,8,1,2,2,1,t,f,f,t,,,t,f,,1,,377073,5500
11035,BAN,5,,5,Rajshahi,24.216373,89.335273,4,1,2,2,1,f,t,f,t,,,f,f,,2,,377073,5500
11036,BAN,5,,5,Rajshahi,24.160757,89.457043,2,1,1,1,1,f,t,f,t,,,t,t,38,43,454,377073,5500
11037,BAN,5,,5,Rajshahi,24.15958,89.023977,4,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11038,BAN,5,,5,Rajshahi,24.03468,89.064795,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11039,BAN,5,,5,Rajshahi,24.017192,89.24473,1,1,1,1,1,t,t,f,f,,,t,t,228,181,4741,377073,5500
11040,BAN,5,,5,Rajshahi,24.006955,89.233042,3,1,1,2,1,t,t,f,f,,,t,t,0,3,167,377073,5500
11041,BAN,5,,5,Rajshahi,24.01131,89.194943,8,1,2,2,1,t,f,f,f,,,f,f,,3,,377073,5500
11042,BAN,5,,5,Rajshahi,24.003288,89.238252,9,3,1,2,2,f,t,t,f,,,f,f,,2,,377073,5500
11043,BAN,5,,5,Rajshahi,24.006465,89.25015,10,4,1,2,2,t,t,f,f,,,f,t,15,16,45,377073,5500
11044,BAN,5,,5,Rajshahi,24.008557,89.240055,10,4,1,2,2,t,t,f,t,,,f,t,25,37,60,377073,5500
11045,BAN,5,,5,Rajshahi,24.088258,89.519555,4,1,2,2,1,t,t,f,t,,,f,f,,3,,377073,5500
11046,BAN,5,,5,Rajshahi,23.938555,89.409288,2,1,1,1,1,t,t,f,t,,,t,t,37,37,9998,377073,5500
11047,BAN,5,,5,Rajshahi,23.91325,89.588605,4,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
11048,BAN,5,,5,Rajshahi,23.913313,89.588593,6,1,2,2,1,t,t,f,f,,,t,f,,2,,377073,5500
11049,BAN,5,,5,Rajshahi,23.961557,89.47717,8,1,2,2,1,f,t,f,f,,,t,f,,1,,377073,5500
11050,BAN,5,,5,Rajshahi,24.579995,88.737385,4,1,2,2,1,f,f,f,t,,,t,f,,7,,377073,5500
11051,BAN,5,,5,Rajshahi,24.570362,88.786737,8,1,2,2,1,t,t,f,t,,,f,f,,3,,377073,5500
11052,BAN,5,,5,Rajshahi,24.360938,88.60906,9,2,1,2,1,t,t,f,f,,,t,f,,13,,377073,5500
11053,BAN,5,,5,Rajshahi,24.371562,88.583143,10,4,1,2,2,,,,,,,,,,,,377073,5500
11054,BAN,5,,5,Rajshahi,24.36875,88.58122,10,4,1,2,2,t,t,f,f,,,f,t,22,46,125,377073,5500
11055,BAN,5,,5,Rajshahi,24.36907,88.57524,10,4,1,2,2,t,t,f,t,,,t,t,68,34,998,377073,5500
11056,BAN,5,,5,Rajshahi,24.371977,88.581205,10,4,1,2,2,t,t,f,f,,,t,t,20,41,177,377073,5500
11057,BAN,5,,5,Rajshahi,24.375308,88.59298,10,4,1,2,2,t,t,f,t,,,t,t,20,44,185,377073,5500
11058,BAN,5,,5,Rajshahi,24.447925,88.761485,2,1,1,1,1,t,t,t,t,,,t,t,45,51,603,377073,5500
11059,BAN,5,,5,Rajshahi,24.493952,88.718467,8,1,2,2,1,t,t,f,f,,,t,f,,3,,377073,5500
11060,BAN,5,,5,Rajshahi,24.524843,88.52049,6,1,2,2,1,,,,,,,,,,,,377073,5500
11061,BAN,5,,5,Rajshahi,24.59488,88.625753,4,1,2,2,1,t,t,f,t,,,t,f,0,3,,377073,5500
11062,BAN,5,,5,Rajshahi,24.560687,88.62835,8,1,2,2,1,f,f,f,f,,,f,f,,2,,377073,5500
11063,BAN,5,,5,Rajshahi,24.443762,88.554523,2,1,1,1,1,t,t,f,t,,,t,t,25,41,345,377073,5500
11064,BAN,5,,5,Rajshahi,24.382805,88.746123,8,1,2,2,1,f,t,f,t,,,t,f,,3,,377073,5500
11065,BAN,5,,5,Rajshahi,24.461075,88.873423,9,3,2,2,2,t,t,t,f,,,t,f,,9,,377073,5500
11066,BAN,5,,5,Rajshahi,24.367263,88.594373,3,1,1,2,1,f,t,f,f,,,t,t,0,5,67,377073,5500
11067,BAN,5,,5,Rajshahi,24.38333,88.544893,9,2,1,2,1,t,t,t,f,,,t,t,5,18,95,377073,5500
11068,BAN,5,,5,Rajshahi,24.557383,88.546228,4,1,2,2,1,t,t,f,f,,,f,f,0,2,,377073,5500
11069,BAN,5,,5,Rajshahi,24.681783,88.611278,6,1,2,2,1,,f,f,f,,,t,f,,1,,377073,5500
11070,BAN,5,,5,Rajshahi,24.295212,89.696622,2,1,1,1,1,t,t,f,t,,,t,t,31,40,391,377073,5500
11071,BAN,5,,5,Rajshahi,24.276483,89.693517,8,1,2,2,1,t,f,f,f,,,f,f,,2,,377073,5500
11072,BAN,5,,5,Rajshahi,24.754397,89.68774,4,1,2,2,1,f,t,f,f,,,f,f,,5,,377073,5500
11073,BAN,5,,5,Rajshahi,24.625733,89.568348,8,1,2,2,1,f,t,f,t,,,f,f,,2,,377073,5500
11074,BAN,5,,5,Rajshahi,24.439672,89.490693,8,1,2,2,1,t,f,f,t,,,f,f,,3,,377073,5500
11075,BAN,5,,5,Rajshahi,24.156752,89.569175,2,1,2,1,1,,f,t,t,,,t,t,43,34,397,377073,5500
11076,BAN,5,,5,Rajshahi,24.192345,89.66225,4,1,2,2,1,t,f,f,f,,,f,f,,4,,377073,5500
11077,BAN,5,,5,Rajshahi,24.228008,89.674568,6,1,2,2,1,t,f,f,f,,,f,f,,2,,377073,5500
11078,BAN,5,,5,Rajshahi,24.2161,89.68149,8,1,2,2,1,f,t,f,t,,,f,f,,3,,377073,5500
11079,BAN,5,,5,Rajshahi,24.458657,89.7108,1,1,1,1,1,t,t,f,f,,,t,t,201,101,8640,377073,5500
11080,BAN,5,,5,Rajshahi,24.462663,89.705853,3,1,1,2,1,t,t,f,f,,,f,t,10,10,106,377073,5500
11081,BAN,5,,5,Rajshahi,24.403952,89.708163,8,1,2,2,1,t,t,f,t,,,f,f,,3,,377073,5500
11082,BAN,5,,5,Rajshahi,24.458973,89.708575,9,2,1,2,1,t,t,f,f,,,t,t,0,17,141,377073,5500
11083,BAN,5,,5,Rajshahi,24.18005,89.59428,9,3,1,2,2,t,t,f,f,,,t,f,,2,,377073,5500
11084,BAN,5,,5,Rajshahi,24.499332,89.401183,4,1,2,2,1,t,t,f,f,,,f,f,0,5,,377073,5500
11085,BAN,5,,5,Rajshahi,24.39931,89.57571,6,1,2,2,1,t,f,f,t,,,f,f,,1,,377073,5500
11086,BAN,5,,5,Rajshahi,24.274837,89.565403,8,1,2,2,1,t,f,f,t,,,f,f,,3,,377073,5500
11087,BAN,6,,6,Rangpur,25.395363,88.987282,2,1,1,1,1,t,t,f,t,,,t,t,44,45,521,377073,5500
11088,BAN,6,,6,Rangpur,25.351967,89.021188,6,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
11089,BAN,6,,6,Rangpur,25.904797,88.598007,4,1,2,2,1,t,f,f,f,,,t,f,,2,,377073,5500
11090,BAN,6,,6,Rangpur,25.927517,88.63944,5,1,2,2,1,t,t,t,f,,,t,f,,1,,377073,5500
11091,BAN,6,,6,Rangpur,25.913678,88.614407,8,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
11092,BAN,6,,6,Rangpur,25.636358,88.553782,2,1,2,1,1,t,t,f,t,,,t,t,29,40,385,377073,5500
11093,BAN,6,,6,Rangpur,25.625168,88.484662,5,1,2,2,1,t,t,f,f,,,f,f,998,9,,377073,5500
11094,BAN,6,,6,Rangpur,25.563913,88.537015,6,1,2,2,1,t,t,f,t,,,f,f,,9,,377073,5500
11095,BAN,6,,6,Rangpur,25.6229,88.566625,8,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11096,BAN,6,,6,Rangpur,25.827348,88.426755,8,1,2,2,1,t,t,f,f,,,f,f,,5,,377073,5500
11097,BAN,6,,6,Rangpur,25.591837,88.754317,4,1,2,2,1,t,f,t,f,,,f,f,,2,,377073,5500
11098,BAN,6,,6,Rangpur,25.465963,88.956275,5,1,2,2,1,t,f,f,f,,,t,f,0,2,,377073,5500
11099,BAN,6,,6,Rangpur,25.503198,88.853248,6,1,2,2,1,t,f,f,f,,,t,f,,2,,377073,5500
11100,BAN,6,,6,Rangpur,25.491078,88.918703,8,1,2,2,1,t,f,t,t,,,t,f,,3,,377073,5500
11101,BAN,6,,6,Rangpur,25.285788,89.012755,2,1,1,1,1,t,t,f,t,,,t,t,27,34,385,377073,5500
11102,BAN,6,,6,Rangpur,25.282957,89.017683,6,1,2,2,1,,,,,,,,,,,,377073,5500
11103,BAN,6,,6,Rangpur,25.858395,88.518367,5,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
11104,BAN,6,,6,Rangpur,25.80375,88.636125,8,1,2,2,1,t,t,f,f,,,t,f,,2,,377073,5500
11105,BAN,6,,6,Rangpur,25.848672,88.752302,5,1,2,2,1,f,t,t,f,,,t,f,0,0,,377073,5500
11106,BAN,6,,6,Rangpur,25.625913,88.637038,1,1,1,1,1,t,f,f,t,,,t,t,204,137,1147,377073,5500
11107,BAN,6,,6,Rangpur,25.628617,88.64154,3,1,1,2,1,t,t,f,f,,,t,t,0,9,0,377073,5500
11108,BAN,6,,6,Rangpur,25.501288,88.678787,4,1,2,2,1,t,t,f,t,,,t,f,,2,,377073,5500
11109,BAN,6,,6,Rangpur,25.626248,88.63711,6,1,1,2,1,,,,,,,,,,,,377073,5500
11110,BAN,6,,6,Rangpur,25.718465,88.664397,8,1,2,2,1,t,t,f,t,,,f,f,,3,,377073,5500
11111,BAN,6,,6,Rangpur,25.62954,88.625313,9,3,1,2,2,t,t,t,f,,,t,f,,8,,377073,5500
11112,BAN,6,,6,Rangpur,25.612713,88.654797,10,4,1,2,2,t,t,f,f,,,t,t,30,62,58,377073,5500
11113,BAN,6,,6,Rangpur,25.620095,88.643677,10,4,1,2,2,,,,,,,,,,,,377073,5500
11114,BAN,6,,6,Rangpur,25.617385,88.649137,10,4,1,2,2,t,t,f,t,,,t,t,22,64,582,377073,5500
11115,BAN,6,,6,Rangpur,25.417827,89.081778,2,1,2,1,1,t,f,f,t,,,t,t,25,29,369,377073,5500
747,DRC,8,,8,Sud-Kivu,-1.78954,28.89728,5,1,2,2,1,t,t,f,t,t,t,f,f,8,11,,5118,90
735,DRC,8,,8,Sud-Kivu,,,2,1,9,1,1,,,,,,,,,,,,5118,90
1,DRC,52,,52,Bas-Uele,2.91788,23.13544,5,1,2,2,1,t,f,f,t,f,t,f,f,1,5,,5118,90
2,DRC,52,,52,Bas-Uele,2.64171,23.3459,5,1,2,2,1,f,f,f,t,f,t,f,f,2,9,,5118,90
3,DRC,52,,52,Bas-Uele,2.74569,23.78327,5,4,2,2,2,t,f,f,t,t,t,f,f,6,8,,5118,90
4,DRC,52,,52,Bas-Uele,2.74088,23.78852,2,1,2,1,1,t,t,f,t,t,t,t,t,58,47,132,5118,90
5,DRC,52,,52,Bas-Uele,2.7341,23.78607,3,4,2,1,2,f,t,t,t,f,t,t,t,11,7,18,5118,90
6,DRC,52,,52,Bas-Uele,2.46726,23.66654,5,1,2,2,1,f,f,f,t,f,t,f,f,9,5,,5118,90
7,DRC,52,,52,Bas-Uele,3.38493,25.97072,4,1,2,2,1,t,f,f,t,t,t,t,t,20,25,324,5118,90
8,DRC,52,,52,Bas-Uele,3.5327,27.17318,4,1,2,2,1,t,t,f,t,t,t,t,t,27,12,27,5118,90
9,DRC,52,,52,Bas-Uele,3.92077,22.81151,5,1,2,2,1,f,f,f,t,f,t,f,f,,4,,5118,90
10,DRC,52,,52,Bas-Uele,,,5,1,2,2,1,f,t,f,t,f,t,t,t,6,4,6,5118,90
11,DRC,52,,52,Bas-Uele,4.442,25.84638,2,1,2,1,1,t,t,t,t,t,t,t,t,50,35,69,5118,90
12,DRC,52,,52,Bas-Uele,4.2386,25.82148,5,1,2,2,1,f,t,t,t,t,t,t,t,12,11,13,5118,90
13,DRC,52,,52,Bas-Uele,2.68098,24.79497,5,1,2,2,1,t,t,f,t,f,t,t,f,5,5,,5118,90
14,DRC,52,,52,Bas-Uele,4.14882,25.18225,2,1,2,1,1,t,t,f,t,t,t,t,t,26,26,10,5118,90
15,DRC,52,,52,Bas-Uele,3.41731,25.66433,5,4,2,2,2,f,f,f,t,f,t,t,t,4,5,7,5118,90
16,DRC,52,,52,Bas-Uele,3.80081,23.66932,5,1,2,2,1,f,f,f,t,t,t,t,f,9,6,,5118,90
17,DRC,52,,52,Bas-Uele,3.81662,23.67684,2,1,2,1,1,t,t,f,t,t,t,t,t,100,60,174,5118,90
18,DRC,52,,52,Bas-Uele,2.81311,24.7597,5,1,1,2,1,,t,t,t,t,t,t,f,5,7,,5118,90
19,DRC,52,,52,Bas-Uele,2.81725,24.95682,5,1,2,2,1,t,t,f,t,t,t,f,f,6,6,,5118,90
20,DRC,52,,52,Bas-Uele,2.79746,24.73932,5,4,1,2,2,t,f,f,t,t,t,f,t,12,21,38,5118,90
21,DRC,52,,52,Bas-Uele,2.79237,24.72526,2,1,1,1,1,f,t,f,t,t,t,t,t,140,157,220,5118,90
22,DRC,52,,52,Bas-Uele,2.80268,24.74087,3,1,1,1,1,t,t,f,t,t,t,f,t,16,19,53,5118,90
23,DRC,52,,52,Bas-Uele,3.64853,26.5881,2,1,2,1,1,t,t,f,t,t,t,t,t,52,52,172,5118,90
24,DRC,52,,52,Bas-Uele,3.49462,25.81582,5,1,2,2,1,t,t,f,t,f,t,t,f,2,5,,5118,90
25,DRC,52,,52,Bas-Uele,3.48009,26.18046,5,1,2,2,1,f,t,f,t,f,t,f,f,2,4,,5118,90
26,DRC,52,,52,Bas-Uele,2.96719,25.93063,4,1,2,2,1,f,t,f,t,t,t,t,t,37,18,50,5118,90
27,DRC,52,,52,Bas-Uele,3.49741,23.74134,5,1,2,2,1,f,t,f,t,f,t,f,f,3,6,,5118,90
28,DRC,52,,52,Bas-Uele,3.3678,23.8837,2,1,2,1,1,f,t,f,t,t,t,t,t,19,31,83,5118,90
29,DRC,52,,52,Bas-Uele,3.44111,23.22303,4,4,2,2,2,f,t,f,t,f,t,f,t,5,8,50,5118,90
30,DRC,52,,52,Bas-Uele,4.21054,22.74073,5,1,2,2,1,f,t,f,t,f,t,f,f,1,4,,5118,90
31,DRC,52,,52,Bas-Uele,4.1972,22.82664,2,4,2,1,2,f,t,f,t,f,t,t,t,42,28,115,5118,90
32,DRC,52,,52,Bas-Uele,4.6553,22.8385,5,1,2,2,1,f,t,f,t,f,t,f,f,6,4,,5118,90
33,DRC,52,,52,Bas-Uele,3.25972,26.39783,5,1,2,2,1,f,t,f,t,t,t,f,t,9,7,22,5118,90
34,DRC,52,,52,Bas-Uele,2.6862,26.3203,5,1,2,2,1,t,t,t,t,f,t,t,t,10,7,13,5118,90
35,DRC,52,,52,Bas-Uele,3.13951,26.89123,2,1,2,1,1,t,t,t,t,t,t,t,t,57,47,91,5118,90
36,DRC,52,,52,Bas-Uele,3.6768,25.525,5,1,2,2,1,t,t,f,t,t,t,f,t,7,10,54,5118,90
37,DRC,52,,52,Bas-Uele,2.83874,25.30326,5,1,2,2,1,t,f,f,t,f,t,t,f,,6,,5118,90
38,DRC,52,,52,Bas-Uele,3.28075,25.529,2,1,2,1,1,f,f,f,t,t,t,t,t,15,22,25,5118,90
39,DRC,52,,52,Bas-Uele,0,0,5,1,2,2,1,f,t,f,t,t,t,t,t,7,9,13,5118,90
40,DRC,52,,52,Bas-Uele,3.17322,27.42307,4,1,2,2,1,t,t,f,t,t,t,t,t,4,8,20,5118,90
41,DRC,52,,52,Bas-Uele,2.89977,27.18985,2,1,2,1,1,f,t,f,t,t,t,f,t,50,22,120,5118,90
42,DRC,71,,71,Haut-Katanga,-11.4474,27.71336,4,1,2,2,1,f,t,t,t,t,t,f,t,9,24,998,5118,90
43,DRC,71,,71,Haut-Katanga,-11.67503,27.73392,5,1,2,2,1,f,f,f,t,f,t,f,t,8,6,6,5118,90
44,DRC,71,,71,Haut-Katanga,-11.68576,27.48425,2,1,1,1,1,t,t,f,t,t,t,f,t,39,90,94,5118,90
45,DRC,71,,71,Haut-Katanga,-10.87556,26.59599,2,1,2,1,1,f,t,t,t,t,t,t,t,100,22,9998,5118,90
46,DRC,71,,71,Haut-Katanga,-10.76925,26.6089,5,1,2,2,1,t,t,t,t,t,t,f,t,8,3,37,5118,90
47,DRC,71,,71,Haut-Katanga,-11.66453,27.52243,5,3,1,2,2,f,f,f,t,f,f,f,t,12,7,23,5118,90
48,DRC,71,,71,Haut-Katanga,-11.70371,27.54875,5,3,1,2,2,f,f,f,t,f,t,t,t,7,5,7,5118,90
49,DRC,71,,71,Haut-Katanga,-11.66647,27.50162,5,3,1,2,2,f,t,t,t,t,t,t,t,8,8,52,5118,90
50,DRC,71,,71,Haut-Katanga,-11.66833,27.50306,4,1,1,2,1,f,t,t,t,t,t,t,t,7,115,9998,5118,90
51,DRC,71,,71,Haut-Katanga,-11.68114,27.49765,5,3,1,2,2,f,t,t,t,f,t,t,t,10,3,39,5118,90
52,DRC,71,,71,Haut-Katanga,-11.12789,27.1051,4,1,2,2,1,t,t,t,t,t,t,t,t,11,5,26,5118,90
53,DRC,71,,71,Haut-Katanga,-10.94331,26.95669,2,3,2,1,2,f,t,t,t,t,t,t,t,64,43,101,5118,90
54,DRC,71,,71,Haut-Katanga,-10.40221,28.60966,2,1,2,1,1,t,t,t,t,t,t,t,t,68,52,340,5118,90
55,DRC,71,,71,Haut-Katanga,-10.201,28.32444,5,1,2,2,1,f,t,f,t,f,t,t,t,7,6,20,5118,90
56,DRC,71,,71,Haut-Katanga,-9.66796,28.62093,2,1,2,1,1,t,t,t,t,t,t,f,t,43,44,69,5118,90
57,DRC,71,,71,Haut-Katanga,-11.71211,27.47047,5,3,1,2,2,t,t,f,t,t,t,t,t,25,22,32,5118,90
58,DRC,71,,71,Haut-Katanga,-11,27.47011,2,1,1,1,1,f,t,t,t,t,t,t,t,167,126,129,5118,90
59,DRC,71,,71,Haut-Katanga,-11.7198,27.49502,5,3,2,2,2,f,f,f,t,f,f,f,f,5,3,,5118,90
60,DRC,71,,71,Haut-Katanga,-11.71899,27.49857,5,4,1,2,2,t,f,f,t,t,f,f,t,10,13,45,5118,90
61,DRC,71,,71,Haut-Katanga,-11.72012,27.50194,4,1,1,2,1,f,f,f,t,t,t,f,t,8,38,22,5118,90
62,DRC,71,,71,Haut-Katanga,-11.69181,27.48168,2,1,1,1,1,f,t,f,t,t,t,t,t,98,190,156,5118,90
63,DRC,71,,71,Haut-Katanga,-11,27.48343,4,4,1,2,2,t,t,t,t,t,t,t,t,30,22,36,5118,90
64,DRC,71,,71,Haut-Katanga,-11.7523,27.49409,5,3,2,2,2,f,t,f,t,f,f,t,t,5,4,6,5118,90
65,DRC,71,,71,Haut-Katanga,-10.97948,26.73093,2,1,1,1,1,t,t,t,t,t,t,t,t,130,144,244,5118,90
66,DRC,71,,71,Haut-Katanga,-11.31688,26.55485,5,1,2,2,1,f,t,t,t,f,f,f,t,4,1,18,5118,90
67,DRC,71,,71,Haut-Katanga,-11.50331,26.35046,2,1,2,1,1,t,t,t,t,t,t,t,t,29,15,142,5118,90
68,DRC,71,,71,Haut-Katanga,-9.27972,28.33808,2,1,2,1,1,f,t,t,t,t,t,t,t,80,64,232,5118,90
69,DRC,71,,71,Haut-Katanga,-8.71483,28.70333,4,4,2,2,2,f,t,t,t,t,t,t,t,58,16,133,5118,90
70,DRC,71,,71,Haut-Katanga,-8.87876,27.84707,5,1,2,2,1,f,f,f,t,f,t,t,f,,5,,5118,90
71,DRC,71,,71,Haut-Katanga,0,0,5,3,2,2,2,f,t,f,t,t,t,t,t,4,3,36,5118,90
72,DRC,71,,71,Haut-Katanga,-11.91215,27.5045,4,1,2,2,1,f,t,t,t,f,t,t,t,10,6,31,5118,90
73,DRC,71,,71,Haut-Katanga,,,2,1,9,1,1,,,,,,,,,,,,5118,90
